KeyRecordLink|MasterID|TargetID|KeyDataSet|KeyLinkType|LinkConfidence|Transfer
349301|kaleelgaines_michiganstate|kaleelgaines_michiganstate_2015|5|2|1|0
349302|khariwillis_michiganstate|khariwillis_michiganstate_2015|5|2|1|0
349303|justicealexander_michiganstate|justicealexander_michiganstate_2015|5|2|1|0
349304|graysonmiller_michiganstate|graysonmiller_michiganstate_2015|5|2|1|0
349305|colechewins_michiganstate|colechewins_michiganstate_2015|5|2|1|0
349306|tylergreen_indiana|tylergreen_indiana_2015|5|2|1|0
349307|camionpatrick_indiana|camionpatrick_indiana_2015|5|2|1|0
349308|brandonknight_indiana|brandonknight_indiana_2015|5|2|1|0
349309|austinking_indiana|austinking_indiana_2015|5|2|1|0
349310|mikemajette_indiana|mikemajette_indiana_2015|5|2|1|0
349311|hunterlittlejohn_indiana|hunterlittlejohn_indiana_2015|5|2|1|0
349312|jonathancrawford_indiana|jonathancrawford_indiana_2015|5|2|1|0
349313|brandonwilson_indiana|brandonwilson_indiana_2015|5|2|1|0
349314|simonstepaniak_indiana|simonstepaniak_indiana_2015|5|2|1|0
349315|jacobrobinson_indiana|jacobrobinson_indiana_2015|5|2|1|0
349316|nickwestbrook_indiana|nickwestbrook_indiana_2015|5|2|1|0
349317|jameelcookjr_indiana|jameelcookjr_indiana_2015|5|2|1|0
349318|devontewilliams_indiana|devontewilliams_indiana_2015|5|2|1|0
349319|austindorris_indiana|austindorris_indiana_2015|5|2|1|0
349320|joebelden_indiana|joebelden_indiana_2015|5|2|1|0
349321|andrebrownjr_indiana|andrebrownjr_indiana_2015|5|2|1|0
349322|omaristringer_indiana|omaristringer_indiana_2015|5|2|1|0
349323|davondrelove_indiana|davondrelove_indiana_2015|5|2|1|0
349324|jacktrainor_indiana|jacktrainor_indiana_2015|5|2|1|0
349325|chrisgajcak_indiana|chrisgajcak_indiana_2015|5|2|1|0
349326|loganjustus_indiana|loganjustus_indiana_2015|5|2|1|0
349327|saeedblacknall_pennstate|saeedblacknall_pennstate_2014|5|2|1|0
349328|chrisgodwin_pennstate|chrisgodwin_pennstate_2014|5|2|1|0
349329|mikegesicki_pennstate|mikegesicki_pennstate_2014|5|2|1|0
349330|deandrethompkins_pennstate|deandrethompkins_pennstate_2014|5|2|1|0
349331|michaeloconnor_pennstate|michaeloconnor_pennstate_2014|5|2|1|0
349332|marcusallen_pennstate|marcusallen_pennstate_2014|5|2|1|0
349333|koafarmer_pennstate|koafarmer_pennstate_2014|5|2|1|0
349334|tarowbarney_pennstate|tarowbarney_pennstate_2014|5|2|1|0
349335|johnathanthomas_pennstate|johnathanthomas_pennstate_2014|5|2|1|0
349336|troyreeder_pennstate|troyreeder_pennstate_2014|5|2|1|0
349337|troyapke_pennstate|troyapke_pennstate_2014|5|2|1|0
349338|noahbeh_pennstate|noahbeh_pennstate_2014|5|2|1|0
349339|nickscott_pennstate|nickscott_pennstate_2014|5|2|1|0
349340|tracemcsorley_pennstate|tracemcsorley_pennstate_2014|5|2|1|0
349341|daquanworley_pennstate|daquanworley_pennstate_2014|5|2|1|0
349342|granthaley_pennstate|granthaley_pennstate_2014|5|2|1|0
349343|amanioruwariye_pennstate|amanioruwariye_pennstate_2014|5|2|1|0
349344|antoinewhite_pennstate|antoinewhite_pennstate_2014|5|2|1|0
349345|jasoncabinda_pennstate|jasoncabinda_pennstate_2014|5|2|1|0
349346|brendanbrosnan_pennstate|brendanbrosnan_pennstate_2014|5|2|1|0
349347|chancesorrell_pennstate|chancesorrell_pennstate_2014|5|2|1|0
349348|markallen_pennstate|markallen_pennstate_2014|5|2|1|0
349349|christiancampbell_pennstate|christiancampbell_pennstate_2014|5|2|1|0
349350|chaszwright_pennstate|chaszwright_pennstate_2014|5|2|1|0
349351|torrencebrown_pennstate|torrencebrown_pennstate_2014|5|2|1|0
349352|damianprince_maryland|damianprince_maryland_2014|5|2|1|0
349353|jesseaniebonam_maryland|jesseaniebonam_maryland_2014|5|2|1|0
349354|juwannwinfree_maryland|juwannwinfree_maryland_2014|5|2|1|0
349355|willulmer_maryland|willulmer_maryland_2014|5|2|1|0
349356|joshwoods_maryland|joshwoods_maryland_2014|5|2|1|0
349357|brendanmoore_maryland|brendanmoore_maryland_2014|5|2|1|0
349358|davidshaw_maryland|davidshaw_maryland_2014|5|2|1|0
349359|derwingray_maryland|derwingray_maryland_2014|5|2|1|0
349360|tylerburke_maryland|tylerburke_maryland_2014|5|2|1|0
349361|andrewgray_maryland|andrewgray_maryland_2014|5|2|1|0
349362|danielezeagwu_maryland|danielezeagwu_maryland_2014|5|2|1|0
349363|seanchristie_maryland|seanchristie_maryland_2014|5|2|1|0
349364|brettkulka_maryland|brettkulka_maryland_2014|5|2|1|0
349365|antwainecarter_maryland|antwainecarter_maryland_2014|5|2|1|0
349366|nateadams_maryland|nateadams_maryland_2014|5|2|1|0
349367|jordancotton_iowa|jordancotton_iowa_2009|5|2|1|0
349368|nolanmacmillan_iowa|nolanmacmillan_iowa_2009|5|2|1|0
349369|conorboffeli_iowa|conorboffeli_iowa_2009|5|2|1|0
349370|brettvansloten_iowa|brettvansloten_iowa_2009|5|2|1|0
349371|dominicalvis_iowa|dominicalvis_iowa_2009|5|2|1|0
349372|caseykreiter_iowa|caseykreiter_iowa_2009|5|2|1|0
349373|jeffjones_minnesota|jeffjones_minnesota_2014|5|2|1|0
349374|connormayes_minnesota|connormayes_minnesota_2014|5|2|1|0
349375|gaelinelmore_minnesota|gaelinelmore_minnesota_2014|5|2|1|0
349376|dimonicrodenmckinzy_minnesota|dimonicrodenmckinzy_minnesota_2014|5|2|1|0
349377|andrewstelter_minnesota|andrewstelter_minnesota_2014|5|2|1|0
349378|isaiahgentry_minnesota|isaiahgentry_minnesota_2014|5|2|1|0
349379|craigjames_minnesota|craigjames_minnesota_2014|5|2|1|0
349380|rodneysmith_minnesota|rodneysmith_minnesota_2014|5|2|1|0
349381|connerkrizancic_minnesota|connerkrizancic_minnesota_2014|5|2|1|0
349382|jerrygibson_minnesota|jerrygibson_minnesota_2014|5|2|1|0
349383|brandonlingen_minnesota|brandonlingen_minnesota_2014|5|2|1|0
349384|stevenrichardson_minnesota|stevenrichardson_minnesota_2014|5|2|1|0
349385|everettwilliams_minnesota|everettwilliams_minnesota_2014|5|2|1|0
