,247_index,school,year,playerName,highSchool,city,state,position,height,weight,compRating,compStars,nationalRank,positionRank,stateRank,247Rating,247Stars,247positionRank,247stateRank,displayName,ID,247nationalRank,confidence,rivalsrivals_index,rivalsschool,rivalsyear,rivalsplayerName,rivalscity,rivalsstate,rivalshighSchool,rivalsposition,rivalsheight,rivalsweight,rivalsstars,rivalsnationalRank,rivalspositionRank,rivalsstateRank,rivalsdisplayName,rivalsID,rivalsrawSchool
1288,35847,southernmississippi,2016,quezwatkins,Athens,Athens,AL,WR,73.0,170,0.7924,2,NA,315,78,"
            80
            
        ",5.0,258,72,Quez Watkins,quezwatkins_southernmississippi,,0.9238095238095239,37834,southernmississippi,2016,terrancewatkins,Athens,AL,Athens,WR,72.0,176.0,2,,,,Terrance Watkins,terrancewatkins_southernmississippi,Southern Miss
1289,35854,southernmississippi,2016,racheembooth,Bassfield,Bassfield,MS,ILB,73.0,215,0.8132,3,NA,71,39,"
            84
            
        ",6.0,50,34,Racheem Booth,racheembooth_southernmississippi,,0.8461538461538461,37519,southernmississippi,2016,racheemboothe,Bassfield,MS,Bassfield,LB,74.0,210.0,3,,,,Racheem Boothe,racheemboothe_southernmississippi,Southern Miss
1290,35855,southernmississippi,2016,isaiahjones,East Mississippi C.C.,Scooba,MS,WR,76.0,205,0.8081,3,233,41,40,"
            90
            
        ",7.0,33,37,Isaiah Jones,isaiahjones_southernmississippi,,0.8839285714285714,38256,southernmississippi,2016,allenzaestaggers,Scooba,MS,East Mississippi C.C.,WR,73.0,185.0,2,,,,Allenzae Staggers,allenzaestaggers_southernmississippi,Southern Miss
1291,35857,southernmississippi,2016,shannonsmith,Northeastern Oklahoma A&M,Miami,OK,WR,76.0,208,0.7893,2,293,49,8,"
            80
            
        ",5.0,223,134,Shannon Smith,shannonsmith_southernmississippi,,0.8038847117794486,44988,arkansasstate,2016,shawnthomas,Miami,OK,Northeastern Oklahoma A&M,WR,72.0,190.0,3,,,,Shawn Thomas,shawnthomas_arkansasstate,Arkansas State
1292,35860,southernmississippi,2016,allenzaestaggers,East Mississippi C.C.,Scooba,MS,WR,73.0,180,0.7718,2,362,59,55,"
            76
            
        ",4.0,49,53,Allenzae Staggers,allenzaestaggers_southernmississippi,,0.8839285714285714,36274,southernmississippi,2016,isaiahjones,Scooba,MS,East Mississippi C.C.,WR,76.0,205.0,3,52.0,,,Isaiah Jones,isaiahjones_southernmississippi,Southern Miss
1293,35896,floridainternational,2017,richarddames,Booker T. Washington,Miami,FL,CB,71.0,166,0.8139,3,NA,181,260,"
            82
            
        ",6.0,158,239,Richard Dames,richarddames_floridainternational,,0.8452380952380951,36143,floridainternational,2017,risharddames,Miami,FL,Booker T. Washington,DB,70.0,150.0,3,,,,Rishard Dames,risharddames_floridainternational,FIU
1294,35903,floridainternational,2017,risharddames,Booker T. Washington,Miami,FL,CB,70.0,153,0.7898,2,NA,240,362,"
            77
            
        ",4.0,256,401,Rishard Dames,risharddames_floridainternational,,0.8452380952380951,38637,floridainternational,2017,richarddames,Miami,FL,Booker T. Washington,DB,71.0,170.0,3,,,,Richard Dames,richarddames_floridainternational,FIU
1295,35924,charlotte,2017,jeaneasonjr,City College of San Francisco,San Francisco,CA,OT,75.0,285,0.7578,2,355,45,100,"
            74
            
        ",4.0,46,102,Jean Eason Jr.,jeaneasonjr_charlotte,,0.8311688311688312,39301,charlotte,2017,jeaneason,San Francisco,CA,City College of San Francisco,OL,75.0,285.0,2,,,,Jean Eason,jeaneason_charlotte,Charlotte
1296,35953,alabamabirmingham,2008,ryanroget,Tyler J.C.,Tyler,TX,OG,76.0,295,0.8222,3,146,11,11,"
            
                N/A
            
        ",3.0,N/A,N/A,Ryan Roget,ryanroget_alabamabirmingham,,0.8095238095238095,36098,alabamabirmingham,2008,kyleroget,Tyler,TX,Tyler J.C.,LB,74.0,215.0,2,,,,Kyle Roget,kyleroget_alabamabirmingham,UAB
1297,35957,alabamabirmingham,2008,kyleroget,Tyler J.C.,Tyler,TX,OLB,74.0,215,0.8000,3,200,11,15,"
            
                N/A
            
        ",3.0,N/A,N/A,Kyle Roget,kyleroget_alabamabirmingham,,0.8095238095238095,37768,alabamabirmingham,2008,ryanroget,Tyler,TX,Tyler J.C.,OL,76.0,295.0,2,,,,Ryan Roget,ryanroget_alabamabirmingham,UAB
1298,35963,alabamabirmingham,2008,katrellwatters,Thomasville,Thomasville,AL,OLB,72.0,225,0.7813,2,NA,111,56,"
            
                N/A
            
        ",2.0,N/A,N/A,Katrell Watters,katrellwatters_alabamabirmingham,,0.8367346938775511,36726,alabamabirmingham,2008,jarrellwatters,Thomasville,AL,Thomasville,LB,72.0,215.0,2,,,,Jarrell Watters,jarrellwatters_alabamabirmingham,UAB
1299,35971,alabamabirmingham,2008,jarrellwatters,Thomasville,Thomasville,AL,OLB,72.0,215,0.7594,2,NA,136,63,"
            
                N/A
            
        ",2.0,N/A,N/A,Jarrell Watters,jarrellwatters_alabamabirmingham,,0.8367346938775511,37463,alabamabirmingham,2008,katrellwatters,Thomasville,AL,Thomasville,LB,72.0,225.0,2,,,,Katrell Watters,katrellwatters_alabamabirmingham,UAB
1300,35991,middletennesseestate,2019,jayymcdonald,Laney College,Oakland,CA,RB,69.0,186,0.8100,3,266,13,63,"
            81
            
        ",6.0,13,61,Jayy McDonald,jayymcdonald_middletennesseestate,,0.8983516483516484,35538,middletennesseestate,2019,johnmcdonald,Oakland,CA,Laney C.C.,RB,69.0,186.0,2,,,,John McDonald,johnmcdonald_middletennesseestate,Mid Tennessee
1301,35995,middletennesseestate,2019,richardkinleyii,Lausanne Collegiate School,Memphis,TN,ATH,76.0,210,0.7956,2,NA,213,77,"
            78
            
        ",4.0,233,85,Richard Kinley II,richardkinleyii_middletennesseestate,,0.8380952380952381,35703,middletennesseestate,2019,richardkinley,Memphis,TN,Lausanne Collegiate School,LB,74.0,210.0,2,,,,Richard Kinley,richardkinley_middletennesseestate,Mid Tennessee
1302,36022,marshall,2008,jamalwilson,Oscar Smith,Chesapeake,VA,WR,71.0,176,0.8528,3,727,84,26,"
            
                N/A
            
        ",3.0,N/A,N/A,Jamal Wilson,jamalwilson_marshall,,0.8131868131868132,22538,northcarolina,2008,toddharrelson,Chesapeake,VA,Oscar Smith,WR,72.0,181.0,3,,52.0,15.0,Todd Harrelson,toddharrelson_northcarolina,
1303,36087,utsa,2017,morrisjoseph,West Orange-Stark,Orange,TX,DT,73.5,285,0.8394,3,NA,75,156,"
            
                N/A
            
        ",3.0,N/A,N/A,Morris Joseph,morrisjoseph_utsa,,0.8367346938775511,38152,utsa,2017,morrisjosephjr,Orange,TX,West Orange-Stark,DE,75.0,280.0,3,,,,Morris Joseph Jr.,morrisjosephjr_utsa,UTSA
1304,36093,utsa,2017,dadriantaylor,Shiner,Shiner,TX,ATH,72.0,165,0.8005,3,NA,145,277,"
            80
            
        ",6.0,143,254,Dadrian Taylor,dadriantaylor_utsa,,0.8021978021978021,39024,utsa,2020,donyaitaylor,Shiner,TX,Shiner,ATH,73.0,195.0,2,,,,Donyai Taylor,donyaitaylor_utsa,UTSA
1305,36157,westernkentucky,2014,troyjonesjr,Nassau C.C.,Garden City,NY,ATH,74.0,210,0.8000,3,219,3,12,"
            80
            
        ",6.0,3,12,Troy Jones Jr.,troyjonesjr_westernkentucky,194,0.8311688311688312,39100,westernkentucky,2014,troyjones,Garden City,NY,Nassau C.C.,QB,74.0,205.0,3,,,,Troy Jones,troyjones_westernkentucky,W Kentucky
1306,36231,rice,2012,luketurner,Gilmer,Gilmer,TX,ATH,73.0,210,0.8266,3,NA,94,209,"
            82
            
        ",6.0,101,198,Luke Turner,luketurner_rice,,0.8673469387755102,39141,rice,2012,darrionpollard,Gilmer,TX,Gilmer,ATH,69.0,175.0,2,,,,Darrion Pollard,darrionpollard_rice,Rice
1307,36232,rice,2012,darrionpollard,Gilmer,Gilmer,TX,ATH,69.0,170,0.8216,3,NA,101,216,"
            81
            
        ",6.0,113,211,Darrion Pollard,darrionpollard_rice,,0.8673469387755102,38808,rice,2012,luketurner,Gilmer,TX,Gilmer,ATH,74.0,212.0,3,,,,Luke Turner,luketurner_rice,Rice
1308,36333,charlotte,2016,timmyhorne,Anson,Wadesboro,NC,DT,76.0,281,0.7731,2,NA,173,86,"
            78
            
        ",4.0,137,73,Timmy Horne,timmyhorne_charlotte,,0.9714285714285714,39444,charlotte,2016,timhorne,Wadesboro,NC,Anson,DT,76.0,270.0,2,,,,Tim Horne,timhorne_charlotte,Charlotte
1309,36348,floridainternational,2016,stantleythomasoliver,North Port,North Port,FL,WR,72.5,168,0.7924,2,NA,316,312,"
            80
            
        ",5.0,260,249,Stantley Thomas-Oliver,stantleythomasoliver_floridainternational,,0.9571428571428572,36869,floridainternational,2016,stantleythomas,North Port,FL,North Port,WR,73.0,170.0,2,,,,Stantley Thomas,stantleythomas_floridainternational,FIU
1310,36409,rice,2008,derekclark,Bowie,Arlington,TX,WR,74.0,170,0.7000,2,NA,240,325,"
            
                N/A
            
        ",2.0,N/A,N/A,Derek Clark,derekclark_rice,,0.8690476190476192,36022,rice,2008,roddymaginot,Arlington,TX,Bowie,WR,70.0,170.0,2,,,,Roddy Maginot,roddymaginot_rice,Rice
1311,36415,marshall,2013,jeremybenjamin,McArthur,Hollywood,FL,ILB,75.0,230,0.8616,3,597,40,87,,,,,Jeremy Benjamin,jeremybenjamin_marshall,,0.8303571428571429,36750,marshall,2013,jeremiahbenjamin,Hollywood,FL,McArthur,LB,74.0,225.0,3,,,,Jeremiah Benjamin,jeremiahbenjamin_marshall,Marshall
1312,36451,westernkentucky,2018,shannonbishop,Pleasure Ridge Park,Louisville,KY,CB,69.0,160,0.7943,2,NA,216,19,"
            80
            
        ",5.0,185,16,Shannon Bishop,shannonbishop_westernkentucky,,0.8380952380952381,38025,westernkentucky,2018,shannonbishopjr,Louisville,KY,Pleasure Ridge Park,DB,70.0,165.0,2,,,,Shannon  Bishop Jr.,shannonbishopjr_westernkentucky,W Kentucky
1313,36511,marshall,2005,jerrelledelen,Westlake,Waldorf,MD,DT,76.0,285,0.7667,2,NA,72,20,"
            
                N/A
            
        ",2.0,N/A,N/A,Jerrell Edelen,jerrelledelen_marshall,,0.8054945054945054,22567,pittsburgh,2005,derrelljones,Waldorf,MD,Westlake,DT,74.0,290.0,3,,29.0,9.0,Derrell Jones,derrelljones_pittsburgh,
1314,36543,floridainternational,2020,ericwilson,Armwood,Seffner,FL,RB,70.0,195,0.8543,3,983,62,128,,,,,Eric Wilson,ericwilson_floridainternational,,0.9571428571428572,37189,floridainternational,2020,ejwilson,Seffner,FL,Armwood,RB,72.0,195.0,3,,,,EJ Wilson,ejwilson_floridainternational,FIU
1315,36591,utep,2012,corycallicutt,South Oak Cliff,Dallas,TX,WR,75.0,200,0.7333,2,NA,372,436,,,,,Cory Callicutt,corycallicutt_utep,,0.9897959183673469,37009,utep,2012,coreycallicutt,Dallas,TX,South Oak Cliff,WR,73.0,195.0,2,,,,Corey Callicutt,coreycallicutt_utep,UTEP
1316,36605,alabamabirmingham,2005,sayquanjordanjordan,Woodland,Dorchester,SC,WR,72.0,170,0.7556,2,NA,163,25,"
            
                N/A
            
        ",2.0,N/A,N/A,Sayquan Jordan Jordan,sayquanjordanjordan_alabamabirmingham,,0.9548872180451128,36987,alabamabirmingham,2005,sayquanjordan,Dorchester,SC,Woodland,WR,72.0,170.0,2,,,,Sayquan Jordan,sayquanjordan_alabamabirmingham,UAB
1317,36651,utsa,2020,montewilliams,Horn,Mesquite,TX,OC,75.0,305,0.8286,3,NA,33,252,"
            82
            
        ",6.0,37,255,Monte Williams,montewilliams_utsa,,0.8303571428571429,39424,utsa,2020,daimontewilliams,Mesquite,TX,Horn,OL,75.0,300.0,2,,,,Daimonte Williams,daimontewilliams_utsa,UTSA
1318,36660,utsa,2020,gregoryclayton,Navarro College,Corsicana,TX,WR,71.0,175,0.8067,3,269,37,31,"
            78
            
        ",5.0,41,32,Gregory Clayton,gregoryclayton_utsa,,0.9154761904761904,36688,utsa,2020,gregoryclaytonjr,Corsicana,TX,Navarro J.C.,WR,72.0,185.0,3,,,,Gregory Clayton Jr.,gregoryclaytonjr_utsa,UTSA
1319,36661,utsa,2020,donyaitaylor,Shiner,Shiner,TX,ATH,72.0,195,0.7952,2,NA,240,362,"
            78
            
        ",4.0,278,363,Donyai Taylor,donyaitaylor_utsa,,0.8021978021978021,35848,utsa,2017,dadriantaylor,Shiner,TX,Shiner,ATH,71.0,169.0,2,,,,Dadrian Taylor,dadriantaylor_utsa,UTSA
1320,36696,northtexas,2011,terellbrooks,Duncanville,Duncanville,TX,DT,76.0,293,0.7333,2,NA,162,375,,,,,Terell Brooks,terellbrooks_northtexas,,0.989010989010989,37021,northtexas,2011,terrellbrooks,Duncanville,TX,Duncanville,DT,76.0,293.0,2,,,,Terrell Brooks,terrellbrooks_northtexas,North Texas
1321,36704,northtexas,2011,lairamielee,Chapel Hill,Tyler,TX,CB,70.0,180,0.7000,2,NA,194,397,,,,,Lairamie Lee,lairamielee_northtexas,,0.8441558441558442,38089,northtexas,2011,laramielee,Tyler,TX,Chapel Hill,DB,70.0,180.0,2,,,,Laramie Lee,laramielee_northtexas,North Texas
1322,36706,northtexas,2011,zacwhitfield,Sherman,Sherman,TX,RB,71.0,195,0.7000,2,NA,181,398,"
            70
            
        ",4.0,N/A,N/A,Zac Whitfield,zacwhitfield_northtexas,,0.989010989010989,36059,northtexas,2011,zachwhitfield,Sherman,TX,Sherman,RB,71.0,199.0,2,,,,Zach Whitfield,zachwhitfield_northtexas,North Texas
1323,36728,alabamabirmingham,2013,justingreen,Florence,Florence,AL,WR,75.0,180,0.7954,2,NA,258,66,,,,,Justin Green,justingreen_alabamabirmingham,,0.935064935064935,39373,alabamabirmingham,2013,jjgreen,Florence,AL,Florence,WR,75.0,185.0,2,,,,J.J. Green,jjgreen_alabamabirmingham,UAB
1324,36816,marshall,2010,isaiahking,Byrnes,Duncan,SC,WR,71.0,180,0.8303,3,NA,195,32,"
            
                N/A
            
        ",3.0,N/A,N/A,Isaiah King,isaiahking_marshall,,0.9285714285714286,38325,marshall,2010,jazzking,Duncan,SC,Byrnes,WR,71.0,180.0,3,,,28.0,Jazz King,jazzking_marshall,Marshall
1325,36818,marshall,2010,rashawdemyers,Cocoa,Cocoa,FL,WDE,76.0,215,NA,0,NA,NA,NA,"
            
                N/A
            
        ",0.0,N/A,N/A,Ra'Shawde Myers,rashawdemyers_marshall,,0.8469387755102041,36331,marshall,2010,rashawdemeyers,Cocoa,FL,Cocoa,DE,75.0,215.0,2,,,,Rashawde Meyers,rashawdemeyers_marshall,Marshall
1326,36821,louisianatech,2014,kammcknight,East Feliciana,Jackson,LA,RB,74.0,215,0.8431,3,945,61,37,"
            84
            
        ",6.0,64,37,Kam McKnight,kammcknight_louisianatech,,0.9619047619047619,38439,louisianatech,2014,kameronmcknight,Jackson,LA,East Feliciana,RB,74.0,220.0,2,,,,Kameron McKnight,kameronmcknight_louisianatech,Louisiana Tech
1327,36896,alabamabirmingham,2006,chrisevans,Alexandria,Alexandria,LA,RB,72.0,193,0.8212,3,944,68,21,"
            
                N/A
            
        ",3.0,N/A,N/A,Chris Evans,chrisevans_alabamabirmingham,,0.8109243697478992,7749,oklahoma,2006,chrisbrown,Alexandria,LA,Alexandria,RB,70.0,192.0,4,127.0,17.0,8.0,Chris Brown,chrisbrown_oklahoma,
1328,36916,utep,2011,xaywilliams,Ranchview,Carrollton,TX,RB,72.0,200,0.7333,2,NA,163,357,,,,,Xay Williams,xaywilliams_utep,,0.9591836734693878,37617,utep,2011,xavierwilliams,Carrollton,TX,Ranchview,RB,73.5,195.0,2,,,,Xavier Williams,xavierwilliams_utep,UTEP
1329,36967,middletennesseestate,2017,jimmymarshall,Tattnall Square Academy,Macon,GA,WR,76.0,215,0.7946,2,NA,325,243,"
            78
            
        ",4.0,332,256,Jimmy Marshall,jimmymarshall_middletennesseestate,,0.9732142857142857,35970,middletennesseestate,2017,jimmymarshalliii,Macon,GA,Tattnall Square Academy,WR,77.0,215.0,2,,,,Jimmy Marshall III,jimmymarshalliii_middletennesseestate,Mid Tennessee
1330,37003,floridainternational,2019,nathanwhite,Edgewater,Orlando,FL,WDE,76.0,215,0.8154,3,NA,113,288,"
            82
            
        ",6.0,106,252,Nathan White,nathanwhite_floridainternational,,0.8181818181818182,37523,floridainternational,2019,natewhite,Orlando,FL,Edgewater,DE,75.0,207.0,2,,,,Nate White,natewhite_floridainternational,FIU
1331,37047,northtexas,2012,jamarcusjarvis,East Ascension,Gonzales,LA,RB,70.0,195,0.7333,2,NA,174,106,,,,,Jamarcus Jarvis,jamarcusjarvis_northtexas,,0.9904761904761905,37268,northtexas,2012,jarmarcusjarvis,Gonzales,LA,East Ascension,RB,71.0,197.0,2,,,,Jarmarcus Jarvis,jarmarcusjarvis_northtexas,North Texas
1332,37153,utsa,2015,kelvinwilliams,Southwest Mississippi C.C.,Summit,MS,TE,77.0,242,0.7794,2,291,15,60,,,,,Kelvin Williams,kelvinwilliams_utsa,,0.9387755102040816,39138,utsa,2015,shaqwilliams,Summit,MS,Southwest Mississippi C.C.,TE,76.0,245.0,2,,,,Shaq Williams,shaqwilliams_utsa,UTSA
1333,37155,utsa,2015,zachpare,East View,Georgetown,TX,OT,77.0,275,0.7531,2,NA,313,476,"
            74
            
        ",4.0,283,417,Zach Pare,zachpare_utsa,,0.8181818181818182,39268,utsa,2015,zacharypare,Georgetown,TX,East View,OL,77.0,278.0,2,,,,Zachary Pare,zacharypare_utsa,UTSA
1334,37162,westernkentucky,2017,mikquandeane,Northeastern Oklahoma A&M,Miami,OK,TE,76.0,230,0.8526,3,69,4,1,"
            84
            
        ",6.0,4,2,Mik'Quan Deane,mikquandeane_westernkentucky,91,0.989010989010989,39037,westernkentucky,2017,mikequandeane,Miami,OK,Northeastern Oklahoma A&M,TE,76.0,235.0,3,71.0,,,Mike'Quan Deane,mikequandeane_westernkentucky,W Kentucky
1335,37167,westernkentucky,2017,joshsamuel,Central Gwinnett,Lawrenceville,GA,RB,72.0,202,0.8146,3,NA,98,184,"
            80
            
        ",6.0,108,211,Josh Samuel,joshsamuel_westernkentucky,,0.9761904761904763,38658,westernkentucky,2017,joshuasamuel,Lawrenceville,GA,Central Gwinnett,RB,72.0,200.0,2,,,,Joshua Samuel,joshuasamuel_westernkentucky,W Kentucky
1336,37168,westernkentucky,2017,latheronrodgersanderson,Ridge View,Columbia,SC,DT,73.0,190,0.8079,3,NA,115,31,,,,,Latheron Rodgers-Anderson,latheronrodgersanderson_westernkentucky,,0.8509316770186335,35531,westernkentucky,2017,latheronrogersanderson,Columbia,SC,Ridge View,ATH,73.0,190.0,2,,,,Latheron Rogers-Anderson,latheronrogersanderson_westernkentucky,W Kentucky
1337,37338,floridainternational,2015,anthonyjones,Miami Central,Miami,FL,WR,72.0,185,0.8226,3,NA,194,234,"
            89
            
        ",6.0,47,53,Anthony Jones,anthonyjones_floridainternational,,0.8238095238095238,22502,floridastate,2015,davantephillips,Miami,FL,Miami Central,WR,73.0,206.0,4,89.0,10.0,16.0,Da'Vante Phillips,davantephillips_floridastate,
1338,37383,southernmississippi,2014,picassonelson,Oak Grove,Hattiesburg,MS,WR,71.0,185,0.7783,2,NA,301,50,"
            78
            
        ",4.0,259,47,Picasso Nelson,picassonelson_southernmississippi,,0.8673469387755102,35440,southernmississippi,2014,jordanmitchell,Hattiesburg,MS,Oak Grove,WR,74.0,190.0,2,,,,Jordan Mitchell,jordanmitchell_southernmississippi,Southern Miss
1339,37393,southernmississippi,2014,mikethomas,Dodge City C.C.,Dodge City,KS,WR,75.0,190,0.7893,2,245,28,35,"
            79
            
        ",4.0,29,33,Mike Thomas,mikethomas_southernmississippi,220,0.8238095238095238,37977,southernmississippi,2014,kylefoster,Dodge City,KS,Dodge City,WR,76.0,220.0,2,,,,Kyle Foster,kylefoster_southernmississippi,Southern Miss
1340,37400,southernmississippi,2014,kylefoster,Dodge City C.C.,Dodge City,KS,WR,76.0,220,0.7333,2,373,42,51,"
            70
            
        ",4.0,53,67,Kyle Foster,kylefoster_southernmississippi,,0.8714285714285713,36744,southernmississippi,2014,mikethomas,Dodge City,KS,Dodge City C.C.,WR,75.0,196.0,2,,,,Mike Thomas,mikethomas_southernmississippi,Southern Miss
1341,37413,southernmississippi,2015,devontafoster,Coffeyville C.C.,Coffeyville,KS,S,74.0,195,0.8000,3,213,25,36,"
            80
            
        ",6.0,22,32,Devonta Foster,devontafoster_southernmississippi,187,0.8461538461538461,38378,southernmississippi,2015,devontefoster,Coffeyville,KS,Coffeyville C.C.,DB,72.0,190.0,2,,,,DeVonte Foster,devontefoster_southernmississippi,Southern Miss
1342,37443,floridainternational,2014,joshuadeuyour,Hollywood Hills,Hollywood,FL,DT,81.0,320,0.7690,2,NA,156,368,"
            73
            
        ",4.0,168,378,Joshua Deuyour,joshuadeuyour_floridainternational,,0.8351648351648352,36292,floridainternational,2014,joshdeuyour,Hollywood,FL,Hollywood Hills,OL,81.0,318.0,2,,,,Josh Deuyour,joshdeuyour_floridainternational,FIU
1343,37455,charlotte,2014,tlford,Cartersville,Cartersville,GA,WR,75.0,180,0.8351,3,NA,148,97,"
            84
            
        ",6.0,142,98,TL Ford,tlford_charlotte,,0.8761904761904761,36133,charlotte,2014,markquattlebaum,Cartersville,GA,Cartersville,WR,71.0,170.0,2,,,,Mark Quattlebaum,markquattlebaum_charlotte,Charlotte
1344,37459,charlotte,2014,natedavis,Stone Bridge,Ashburn,VA,OG,74.0,250,0.7764,2,NA,127,61,"
            72
            
        ",4.0,149,71,Nate Davis,natedavis_charlotte,,0.8061224489795917,38795,charlotte,2014,nathanieldavis,Ashburn,VA,Stone Bridge,OL,75.0,275.0,3,,,35.0,Nathaniel Davis,nathanieldavis_charlotte,Charlotte
1345,37466,charlotte,2014,markquattlebaum,Cartersville,Cartersville,GA,WR,71.0,170,0.7581,2,NA,389,251,"
            75
            
        ",4.0,304,199,Mark Quattlebaum,markquattlebaum_charlotte,,0.8761904761904761,35470,charlotte,2014,tlford,Cartersville,GA,Cartersville,WR,75.0,185.0,2,,,,TL Ford,tlford_charlotte,Charlotte
1346,37473,charlotte,2014,chrismontgomery,Burns,Lawndale,NC,DUAL,70.0,170,0.7330,2,NA,89,90,"
            70
            
        ",4.0,77,94,Chris Montgomery,chrismontgomery_charlotte,,0.8163265306122449,39149,charlotte,2014,christophermontgomery,Lawndale,NC,Burns,QB,69.0,158.0,2,,,,Christopher Montgomery,christophermontgomery_charlotte,Charlotte
1347,37557,rice,2010,zachpatt,Honey Grove,Honey Grove,TX,OLB,74.0,212,0.7667,2,NA,164,339,"
            
                N/A
            
        ",2.0,N/A,N/A,Zach Patt,zachpatt_rice,,0.8392857142857143,38456,rice,2010,zackpatt,Honey Grove,TX,Honey Grove,ATH,74.0,212.0,2,,,,Zack Patt,zackpatt_rice,Rice
1348,37559,louisianatech,2019,jawaunjohnson,Fullerton College,Fullerton,CA,WR,72.0,200,0.8466,3,100,11,24,"
